Date,SM001009,SM002009,SM003003,SM004007,SM005007,SM006007,SM007007,SM008007,SM009007
02/05/2012,11.7152,,,,10.1292,,,,
02/06/2012,11.7181,11.5971,11.5175,10.6318,10.1444,,,,
02/07/2012,11.7045,11.5941,11.5019,10.6388,10.1538,,,,
02/08/2012,11.7136,11.6004,11.5049,10.6279,10.1361,,,,
02/09/2012,11.7157,11.6093,11.5063,10.6226,10.1382,,,,
02/10/2012,11.7293,11.6264,11.5168,10.6497,10.1716,,,,
02/11/2012,11.7318,11.6287,,,10.1737,,,,
02/12/2012,11.7344,,,,10.1758,,,,
02/13/2012,11.729,11.6303,11.5198,10.6475,10.1609,,,,
02/14/2012,11.7444,11.6448,11.5429,10.6571,10.1759,,,,
02/15/2012,11.7754,11.6937,11.5856,10.6576,10.1898,,,,
02/16/2012,11.7778,,11.5879,,10.1919,,,,
02/17/2012,11.7845,11.7164,11.5878,10.6735,10.2236,,,,
02/18/2012,11.7871,11.7192,,,10.2256,,,,
02/19/2012,11.7896,,,,10.2277,,,,
02/20/2012,11.7922,,,,10.2298,,,,
02/21/2012,11.7869,11.7256,11.6057,10.6852,10.2408,,,,
02/22/2012,11.7567,11.6935,11.5644,10.6839,10.2448,,,,
02/23/2012,11.7558,11.7014,11.5679,10.6743,10.2228,,,,
02/24/2012,11.759,11.6888,11.5561,10.6708,10.2099,,,,
02/25/2012,11.7492,11.691,,,10.212,,,,
02/26/2012,11.7517,,,,10.2141,,,,
02/27/2012,11.7303,11.6569,11.5311,10.6708,10.2031,,,,
02/28/2012,11.7525,11.6867,11.5654,10.6565,10.1683,,,,
02/29/2012,11.7559,11.6929,11.5726,10.6696,10.1983,,,,
03/01/2012,11.7402,11.6738,11.5542,10.663,10.1663,,,,
03/02/2012,11.7419,11.6809,11.5619,10.6611,10.1593,,,,
03/03/2012,11.7445,11.6836,11.4621,,10.1613,,,,
03/04/2012,11.7471,,,,10.1634,,,,
03/05/2012,11.7304,11.6746,11.5443,10.67,10.1966,,,,
03/06/2012,11.7218,11.6667,11.5269,10.6608,10.1789,,,,
03/07/2012,11.7071,11.6621,11.5177,10.646,10.1603,,,,
03/08/2012,11.7098,,,,10.1622,,,,
03/09/2012,11.7132,11.6762,11.5394,10.6341,10.1522,,,,
03/10/2012,11.7158,11.6816,,,10.1541,,,,
03/11/2012,11.7183,,,,10.156,,,,
03/12/2012,11.7322,11.6958,11.5557,10.6572,10.1818,,,,
03/13/2012,11.7415,11.7002,11.5691,10.6741,10.1875,,,,
03/14/2012,11.772,11.7273,11.591,10.6738,10.2234,,,,
03/15/2012,11.7267,11.6966,11.5572,10.6781,10.2187,,,,
03/16/2012,11.6901,11.6563,11.5226,10.6277,10.1748,,,,
03/17/2012,11.6927,11.6571,,,10.1768,,,,
03/18/2012,11.6951,,,,10.1789,,,,
03/19/2012,11.6865,11.6223,11.5148,10.6551,10.161,,,,
03/20/2012,11.6932,11.6517,11.523,10.6956,10.1407,,,,
03/21/2012,11.705,11.677,11.5486,10.6616,10.1581,,,,
03/22/2012,11.6998,11.6645,11.5239,10.6563,10.1926,,,,
03/23/2012,11.7091,,,,10.1947,,,,
03/24/2012,11.7127,11.6671,,,10.1968,,,,
03/25/2012,11.7152,,,,10.1989,,,,
03/26/2012,11.6976,11.6116,11.4985,10.6727,10.1675,,,,
03/27/2012,11.6824,11.6557,11.5062,10.6355,10.1297,,,,
03/28/2012,11.6456,11.5815,11.4664,10.6326,10.1113,,,,
03/29/2012,11.657,11.6011,11.4609,10.6204,10.0762,,,,
03/30/2012,11.6861,11.62,11.4848,10.6256,10.0689,,,,
03/31/2012,11.6887,11.6249,,,10.071,,,,
04/01/2012,11.6911,,,,10.0731,,,,
04/02/2012,11.6973,,11.498,,10.0752,,,,
04/03/2012,11.6116,11.5499,11.4621,10.5691,10.0575,,,,
04/04/2012,11.6189,11.5525,11.4668,10.5837,10.0864,,,,
04/05/2012,11.6213,,,,10.0886,,,,
04/06/2012,11.6236,,,,10.0908,,,,
04/07/2012,11.626,11.5586,,,10.093,,,,
04/08/2012,11.6283,,,,10.0953,,,,
04/09/2012,11.6454,11.59,11.4788,10.6099,10.1193,,,,
04/10/2012,11.6614,11.6008,11.4927,10.6072,10.1255,,,,
04/11/2012,11.6667,11.6161,11.5055,10.6307,10.1498,,,,
04/12/2012,11.6997,11.6739,11.5536,10.6891,10.1731,,,,
04/13/2012,11.727,11.6684,11.5674,10.7015,10.1779,,,,
04/14/2012,11.729,11.6697,,,10.1802,,,,
04/15/2012,11.731,,,,10.1824,,,,
04/16/2012,11.7391,11.6851,11.5738,10.714,10.2033,,,,
04/17/2012,11.8521,11.7339,11.6435,10.7313,10.247,,,,
04/18/2012,11.8109,11.7461,11.6548,10.7483,10.2629,,,,
04/19/2012,11.8462,11.7408,11.6523,10.7463,10.2494,,,,
04/20/2012,11.8057,11.6939,11.6129,10.7446,10.2242,,,,
04/21/2012,11.8083,11.6946,,,10.2264,,,,
04/22/2012,11.8108,,,,10.2286,,,,
04/23/2012,11.7929,11.6765,11.5988,10.7446,10.2166,,,,
04/24/2012,11.7877,11.6715,11.603,10.714,10.194,,,,
04/25/2012,11.7638,11.6482,11.5845,10.7107,10.1738,,,,
04/26/2012,11.7542,11.6368,11.5705,10.7115,10.1635,,,,
04/27/2012,11.7473,11.6377,11.5606,10.7052,10.1627,,,,
04/28/2012,11.7497,11.6394,,,10.1649,,,,
04/29/2012,11.7521,,,,10.1672,,,,
04/30/2012,11.7631,11.6456,11.5722,10.7099,10.1504,,,,
05/01/2012,11.7654,,,,10.1526,,,,
05/02/2012,11.7574,11.6555,11.5731,10.7242,10.1718,,,,
05/03/2012,11.7578,11.6481,11.57,10.7321,10.1949,,,,
05/04/2012,11.7337,11.6169,11.5504,10.7205,10.17,,,,
05/05/2012,11.7363,11.6152,,,10.1722,,,,
05/06/2012,11.7387,,,,10.1745,,,,
05/07/2012,11.751,11.6242,11.5689,10.7066,10.1548,,,,
05/08/2012,11.7837,11.6502,11.5784,10.7305,10.2032,,,,
05/09/2012,11.7707,11.636,11.5815,10.702,10.178,,,,
05/10/2012,11.7619,11.6209,11.5616,10.6939,10.1732,,,,
05/11/2012,11.7446,11.6115,11.5495,10.6885,10.169,,,,
05/12/2012,11.7468,11.6125,,,10.1702,,,,
05/13/2012,11.749,,,,10.1715,,,,
05/14/2012,11.7675,11.6385,11.5751,10.6983,10.2157,,,,
05/15/2012,11.7857,11.7005,11.5941,10.7032,10.2403,,,,
05/16/2012,11.7971,11.7042,11.5832,10.7105,10.2542,,,,
05/17/2012,11.8038,11.704,11.5859,10.6995,10.2387,,,,
05/18/2012,11.8055,11.7039,11.5877,10.701,10.2428,,,,
05/19/2012,11.8081,11.7061,,,10.245,,,,
05/20/2012,11.8107,,,,10.2471,,,,
05/21/2012,11.8171,11.7126,11.6037,10.7088,10.2516,,,,
05/22/2012,11.8147,11.7121,11.5908,10.7163,10.2078,,,,
05/23/2012,11.8204,11.714,11.6017,10.7119,10.2591,,,,
05/24/2012,11.8324,11.6749,11.6225,10.7124,10.2526,,,,
05/25/2012,11.8306,11.6789,11.6172,10.7317,10.2107,,,,
05/26/2012,11.8333,11.6815,,,10.2128,,,,
05/27/2012,11.8359,,,,10.2149,,,,
05/28/2012,11.8564,11.7115,11.651,10.7391,10.2927,,,,
05/29/2012,11.8623,11.7234,11.6543,10.7529,10.3156,,,,
05/30/2012,11.8734,11.7259,11.6572,10.7567,10.3277,,,,
05/31/2012,11.9336,11.7945,11.7086,10.7905,10.3688,,,,
06/01/2012,11.9325,11.7911,11.7059,10.7954,10.3694,,,,
06/02/2012,11.9351,11.7879,,,10.3716,,,,
06/03/2012,11.9378,,,,10.3737,,,,
06/04/2012,11.9757,11.8239,11.7347,10.7955,10.3636,,,,
06/05/2012,12.0053,11.8586,11.7603,10.8065,10.4,,,,
06/06/2012,12.0237,11.8913,11.7923,10.8056,10.4103,,,,
06/07/2012,12.0442,11.9232,11.8101,10.8428,10.459,,,,
06/08/2012,12.057,11.9226,11.8083,10.8574,10.4029,,,,
06/09/2012,12.0621,11.9265,,,10.4051,,,,
06/10/2012,12.0648,,,,10.4072,,,,
06/11/2012,12.068,11.9302,11.8132,10.8743,10.4892,,,,
06/12/2012,12.1072,11.9647,11.856,10.8892,10.5127,,,,
06/13/2012,12.1128,11.9798,11.8633,10.9077,10.5436,,,,
06/14/2012,12.0842,11.9463,11.8324,10.9011,10.4625,,,,
06/15/2012,12.0938,11.956,11.8527,10.8875,10.4968,,,,
06/16/2012,12.0964,11.9645,,,10.4989,,,,
06/17/2012,12.0991,,,,10.5011,,,,
06/18/2012,12.023,11.9081,11.8032,10.8834,10.483,,,,
06/19/2012,12.0527,11.9226,11.8121,10.877,10.4633,,,,
06/20/2012,12.0474,11.9334,11.818,10.8859,10.4798,,,,
06/21/2012,12.0802,11.977,11.8512,10.9051,10.5124,,,,
06/22/2012,12.1027,11.9777,11.8539,10.9183,10.4686,,,,
06/23/2012,12.1092,11.9795,,,10.4706,,,,
06/24/2012,12.1118,,,,10.4727,,,,
06/25/2012,12.1227,11.9765,11.8683,10.9251,10.5353,,,,
06/26/2012,12.1229,11.9863,11.8724,10.9215,10.5221,,,,
06/27/2012,12.1165,11.9688,11.8727,10.9232,10.5173,,,,
06/28/2012,12.1087,11.9811,11.8723,10.9261,10.5261,,,,
06/29/2012,12.1305,11.9987,11.8951,10.9234,10.5203,,,,
06/30/2012,12.1332,12.0103,,,10.5224,,,,
07/01/2012,12.1357,,,,10.5245,,,,
07/02/2012,12.1389,12.0123,11.9067,10.9567,10.5601,,,,
07/03/2012,12.1573,12.0159,11.9303,9.957,10.5715,,,,
07/04/2012,12.1799,12.0389,11.954,9.9741,10.599,,,,
07/05/2012,12.1708,12.0469,11.9474,10.0038,10.5992,,,,
07/06/2012,12.1923,12.0623,11.9668,10.0532,10.6181,,,,
07/07/2012,12.195,12.0642,,,10.6202,,,,
07/08/2012,12.1976,,,,10.6224,,,,
07/09/2012,12.1983,12.0644,11.9665,10.0336,10.6284,,,,
07/10/2012,12.2079,12.0561,11.9783,9.9547,10.6135,,,,
07/11/2012,12.2085,12.0803,11.9818,10.0847,10.6425,,,,
07/12/2012,12.2206,12.0739,11.9928,10.0112,10.6391,,,,
07/13/2012,12.2182,12.0557,11.9877,9.8813,10.6208,,,,
07/14/2012,12.2208,12.0577,,,10.6229,,,,
07/15/2012,12.2234,,,,10.625,,,,
07/16/2012,12.2553,12.1066,12.0196,9.8667,10.6495,,,,
07/17/2012,12.2435,12.0965,12.0153,9.8149,10.6379,,,,
07/18/2012,12.2744,12.1177,12.0372,9.8063,10.6576,,,,
07/19/2012,12.2777,12.1288,12.0377,9.854,10.6599,,,,
07/20/2012,12.2803,12.1349,12.0374,9.9025,10.6779,,,,
07/21/2012,12.283,12.1349,,,10.6801,,,,
07/22/2012,12.2857,,,,10.6822,,,,
07/23/2012,12.2912,12.1425,12.0436,9.8319,10.6836,,,,
07/24/2012,12.2945,12.123,12.0436,9.6692,10.6599,,,,
07/25/2012,12.281,12.1165,12.0293,9.6894,10.6557,,,,
07/26/2012,12.2811,12.1209,12.025,9.654,10.6491,,,,
07/27/2012,12.2819,12.1178,12.0304,9.5299,10.6344,,,,
07/28/2012,12.2846,12.1243,,,10.6366,,,,
07/29/2012,12.2872,,,,10.6388,,,,
07/30/2012,12.2843,12.1162,12.0469,9.6354,10.6419,,,,
07/31/2012,12.2503,12.1067,12.0142,9.8209,10.6308,,,,
08/01/2012,12.2547,12.1158,12.0262,11.0334,10.6455,,,,
08/02/2012,12.2684,12.1242,12.0382,11.0414,10.6571,,,,
08/03/2012,12.2622,12.1188,12.0377,11.0434,10.6497,,,,
08/04/2012,12.268,12.1205,,,10.652,,,,
08/05/2012,12.2706,,,,10.6542,,,,
08/06/2012,12.2815,12.137,12.0566,11.0483,10.6527,,,,
08/07/2012,12.302,12.1721,12.0836,11.0737,10.6993,,,,
08/08/2012,12.3143,12.1871,12.0937,11.0869,10.7225,,,,
08/09/2012,12.3249,12.1921,12.1076,11.0876,10.724,,,,
08/10/2012,12.3161,12.1822,12.1,11.0839,10.7125,,,,
08/11/2012,12.3188,12.1846,,,10.7147,,,,
08/12/2012,12.3215,,,,10.717,,,,
08/13/2012,12.3111,12.1773,12.0944,11.0839,10.7095,,,,
08/14/2012,12.3189,12.1767,12.1082,11.0944,10.7171,,,,
08/15/2012,12.3216,,,,10.7193,,,,
08/16/2012,12.3105,12.1738,12.099,11.1009,10.7224,,,,
08/17/2012,12.3196,12.1987,12.1103,11.1059,10.7246,,,,
08/18/2012,12.3223,12.2017,,,10.7268,,,,
08/19/2012,12.325,,,,10.729,,,,
08/20/2012,12.3277,,,,10.7312,,,,
08/21/2012,12.336,12.2131,12.1309,11.1125,10.7337,,,,
08/22/2012,12.3427,,12.1382,,10.7574,,,,
08/23/2012,12.3396,,12.1357,,10.754,,,,
08/24/2012,12.3541,12.2161,12.1485,11.1014,10.759,,,,
08/25/2012,12.3568,12.2169,,,10.7612,,,,
08/26/2012,12.3595,,,,10.7634,,,,
08/27/2012,12.3499,12.2332,12.1188,11.1032,10.7651,,,,
08/28/2012,12.3589,12.2366,12.1524,11.1367,10.7557,,,,
08/29/2012,12.3617,12.2279,12.1597,11.1394,10.7569,,,,
08/30/2012,12.3472,12.2259,12.1557,11.1199,10.7405,,,,
08/31/2012,12.3424,12.2042,12.1426,11.1226,10.7408,,,,
09/01/2012,12.3451,12.2035,,,10.743,,,,
09/02/2012,12.3478,,,,10.7452,,,,
09/03/2012,12.3507,12.216,12.1553,11.1172,10.7381,,,,
09/04/2012,12.3705,12.2273,12.1679,11.1252,10.7432,,,,
09/05/2012,12.3429,12.2051,12.1495,11.1355,10.7086,,,,
09/06/2012,12.3905,12.2401,12.1785,11.1353,10.7531,,,,
09/07/2012,12.3994,12.2549,12.1942,11.132,10.7482,,,,
09/08/2012,12.4021,12.2637,,,10.7504,,,,
09/09/2012,12.4048,,,,10.7526,,,,
09/10/2012,12.4172,12.2831,12.2189,11.1753,10.7924,,,,
09/11/2012,12.4305,12.2907,12.2264,11.1848,10.8059,,,,
09/12/2012,12.422,12.2891,12.2215,11.1905,10.7514,,,,
09/13/2012,12.4316,12.315,12.2333,11.212,10.8317,,,,
09/14/2012,12.4327,12.3399,12.2565,11.2214,10.8382,,,,
09/15/2012,12.4384,12.3514,,,10.8404,,,,
09/16/2012,12.4411,,,,10.8426,,,,
09/17/2012,12.4939,12.3865,12.2777,11.2789,10.889,,,,
09/18/2012,12.5061,12.4022,12.2868,11.3027,10.9126,,,,
09/19/2012,12.5088,,,,10.9148,,,,
09/20/2012,12.5163,12.3984,12.2944,11.3067,10.917,,,,
09/21/2012,12.5318,12.432,12.3199,11.295,10.9108,,,,
09/22/2012,12.5345,12.4432,,,10.9129,,,,
09/23/2012,12.5372,,,,10.9151,,,,
09/24/2012,12.5629,12.4527,12.3383,11.3506,10.9667,,,,
09/25/2012,12.5629,12.4525,12.3451,11.3442,10.9679,,,,
09/26/2012,12.5582,12.4517,12.3451,11.3468,10.9705,,,,
09/27/2012,12.5576,12.46,12.3426,11.345,10.9738,,,,
09/28/2012,12.6079,12.5131,12.3904,11.3606,11.0026,,,,
09/29/2012,12.6106,12.5199,,,11.0048,,,,
09/30/2012,12.6133,,,,11.0071,,,,
10/01/2012,12.6162,12.5356,12.3855,11.3865,11.033,,,,
10/02/2012,12.619,,,,11.0353,,,,
10/03/2012,12.6359,12.5467,12.4278,11.4055,11.0494,,,,
10/04/2012,12.6501,12.5471,12.4409,11.4112,11.0577,,,,
10/05/2012,12.6518,12.5404,12.4366,11.425,11.0676,,,,
10/06/2012,12.6545,12.5405,,,11.0699,,,,
10/07/2012,12.6573,,,,11.0722,,,,
10/08/2012,12.6652,12.5668,12.4457,11.4293,11.0646,,,,
10/09/2012,12.6614,12.5694,12.4484,11.4236,11.0549,,,,
10/10/2012,12.6482,12.5583,12.4459,11.4356,11.0578,,,,
10/11/2012,12.6551,12.5477,12.4306,11.4254,11.0462,,,,
10/12/2012,12.6617,12.575,12.4525,11.4369,11.0689,,,,
10/13/2012,12.6645,12.5755,,,11.0712,,,,
10/14/2012,12.6672,,,,11.0735,,,,
10/15/2012,12.689,12.5903,12.4781,11.4442,11.0721,,,,
10/16/2012,12.6801,12.6012,12.4822,11.4522,11.071,,,,
10/17/2012,12.7075,12.5973,12.4889,11.453,11.0885,,,,
10/18/2012,12.7466,12.6523,12.5224,11.4694,11.1015,,,,
10/19/2012,12.7345,12.664,12.5157,11.4829,11.1097,,,,
10/20/2012,12.7372,12.6644,,,11.112,,,,
10/21/2012,12.74,,,,11.1142,,,,
10/22/2012,12.7441,12.6648,12.5189,,11.1116,,,,
10/23/2012,12.742,12.6591,12.5197,11.4872,11.1127,,,,
10/24/2012,12.7447,,,,11.1149,,,,
10/25/2012,12.7279,12.6587,12.5227,11.4814,11.1047,,,,
10/26/2012,12.7264,,,,11.1069,,,,
10/27/2012,12.7291,12.6622,,,11.1092,,,,
10/28/2012,12.7319,,,,11.1114,,,,
10/29/2012,12.7473,12.6641,12.5193,11.4826,11.1103,,,,
10/30/2012,12.7259,12.6364,12.4992,11.4767,11.0927,,,,
10/31/2012,12.6994,12.5863,12.4798,11.435,11.0513,,,,
11/01/2012,12.7074,12.6223,12.4947,11.435,11.0627,,,,
11/02/2012,12.7147,12.6335,12.5079,11.435,11.0625,,,,
11/03/2012,12.7175,12.6397,,,11.0648,,,,
11/04/2012,12.7271,,,,11.067,,,,
11/05/2012,12.7253,12.6242,12.5207,11.435,11.0928,,,,
11/06/2012,12.7189,12.6522,12.5302,11.435,11.1053,,,,
11/07/2012,12.7414,12.6718,12.5404,,11.1121,,,,
11/08/2012,12.7366,12.6718,12.5395,,11.1242,,,,
11/09/2012,12.7289,12.6502,12.5239,,11.1181,,,,
11/10/2012,12.7316,12.6495,,,11.1203,,,,
11/11/2012,12.7344,,,,11.1224,,,,
11/12/2012,12.7404,12.6621,12.5368,,11.112,,,,
11/13/2012,12.7431,,,,11.1142,,,,
11/14/2012,12.7459,,,,11.1164,,,,
11/15/2012,12.7475,12.6677,12.5488,,11.1203,,,,
11/16/2012,12.7466,12.6491,12.5374,,11.1094,,,,
11/17/2012,12.7494,12.6487,,,11.1117,,,,
11/18/2012,12.7521,,,,11.114,,,,
11/19/2012,12.7535,12.6541,12.5434,,11.1025,,,,
11/20/2012,12.7582,12.6523,12.5387,,11.0807,,,,
11/21/2012,12.7619,12.6656,12.547,,11.0994,,,,
11/22/2012,12.7385,12.6603,12.5363,,11.0925,,,,
11/23/2012,12.7346,12.6488,12.5247,,11.0995,,,,
11/24/2012,12.7374,12.651,,,11.1018,,,,
11/25/2012,12.7402,,,,11.1041,,,,
11/26/2012,12.7543,12.6656,12.5199,,11.1155,,,,
11/27/2012,12.7714,12.6783,12.5636,,11.1238,,,,
11/28/2012,12.7741,,,,11.1261,,,,
11/29/2012,12.7861,12.7242,12.5783,,11.1454,,,,
11/30/2012,12.8249,12.7607,12.612,,11.1993,,,,
12/01/2012,12.8277,12.7668,,,11.2016,,,,
12/02/2012,12.8305,,,,11.2039,,,,
12/03/2012,12.8368,12.7528,12.6212,,11.2164,,,,
12/04/2012,12.8363,12.7608,12.6332,,11.2268,,,,
12/05/2012,12.85,12.7972,12.6434,,11.2358,,,,
12/06/2012,12.8588,12.8033,12.6526,,11.2364,,,,
12/07/2012,12.8661,12.8115,12.6637,,11.2496,,,,
12/08/2012,12.8689,12.8127,,,11.2519,,,,
12/09/2012,12.8716,,,,11.2542,,,,
12/10/2012,12.8789,12.823,12.6741,,11.2552,,,,
12/11/2012,12.8745,12.8186,12.6403,,11.25,,,,
12/12/2012,12.873,12.8207,12.6656,,11.2522,,,,
12/13/2012,12.8745,12.8213,12.6641,,11.2573,,,,
12/14/2012,12.89,12.8343,12.6819,,11.2569,,,,
12/15/2012,12.8927,12.8387,,,11.2591,,,,
12/16/2012,12.8955,,,,11.2614,,,,
12/17/2012,12.8995,12.8433,12.6858,,11.2671,,,,
12/18/2012,12.9005,12.8567,12.6973,,11.2642,,,,
12/19/2012,12.903,12.8622,12.7102,,11.273,,,,
12/20/2012,12.906,12.8641,12.7113,,11.2836,,,,
12/21/2012,12.8919,12.8556,12.7003,,11.2696,,,,
12/22/2012,12.8946,12.8541,,,11.2719,,,,
12/23/2012,12.8974,,,,11.2742,,,,
12/24/2012,12.9041,12.8672,12.7158,,11.2764,,,,
12/25/2012,12.9068,,,,11.2786,,,,
12/26/2012,12.9308,12.8907,12.7321,,11.2902,,,,
12/27/2012,12.9411,12.8982,12.7385,,11.3118,,,,
12/28/2012,12.9581,12.9155,12.7532,,11.3164,,,,
12/29/2012,12.9614,12.9205,,,11.3187,,,,
12/30/2012,12.9627,,,,11.3198,,,,
12/31/2012,12.991,12.9488,12.7852,,11.3454,,,,
01/01/2013,13.0524,13.0083,12.8444,,11.3803,,,,
01/02/2013,13.0753,13.0295,12.8612,,11.4117,,,,
01/03/2013,13.1028,13.0628,12.88,,11.4367,,,,
01/04/2013,13.1311,13.0911,12.9081,,11.4707,,,,
01/05/2013,13.1339,13.0943,,,11.473,,,,
01/06/2013,13.1367,,,,11.4753,,,,
01/07/2013,13.1629,13.1221,12.9378,,11.4958,,,,
01/08/2013,13.166,13.1151,12.9384,,11.4933,,,,
01/09/2013,13.1618,13.1116,12.9418,,11.4963,,,,
01/10/2013,13.1784,13.1134,12.9562,,11.5148,,,,
01/11/2013,13.2072,13.1402,12.9661,,11.5268,,,,
01/12/2013,13.21,13.1421,,,11.5291,,,,
01/13/2013,13.2128,,,,11.5314,,,,
01/14/2013,13.2774,13.2139,13.0217,,11.5689,,,,
01/15/2013,13.2751,13.2192,13.015,,11.5668,,,,
01/16/2013,13.2342,13.1875,12.9709,,11.543,,,,
01/17/2013,13.2434,13.1775,12.9782,,11.535,,,,
01/18/2013,13.2378,13.1856,12.9828,,11.5527,,,,
01/19/2013,13.2406,13.1892,,,11.555,,,,
01/20/2013,13.2434,,,,11.5573,,,,
01/21/2013,13.2535,13.2013,12.989,,11.5555,,,,
01/22/2013,13.2499,13.1905,12.9829,,11.5672,,,,
01/23/2013,13.2356,13.1688,12.9666,,11.5479,,,,
01/24/2013,13.2399,13.1672,12.9531,,11.5593,,,,
01/25/2013,13.2514,,,,11.5616,,,,
01/26/2013,13.2542,13.1733,,,11.5639,,,,
01/27/2013,13.2571,,,,11.5662,,,,
01/28/2013,13.2597,13.1965,12.9835,,11.5684,,,,
01/29/2013,13.2649,13.2054,12.9845,,11.5735,,,,
01/30/2013,13.2343,13.1784,12.959,,11.5587,,,,
01/31/2013,13.2278,13.1708,12.9557,,11.5473,,,,
02/01/2013,13.2183,13.1637,12.9457,,11.5388,,,,
02/02/2013,13.2212,13.1645,,,11.5411,,,,
02/03/2013,13.224,,,,11.5434,,,,
02/04/2013,13.2105,13.1422,12.928,,11.5286,,,,
02/05/2013,13.2075,13.1332,12.9281,,11.529,,,,
02/06/2013,13.2136,13.1436,12.9332,,11.5301,,,,
02/07/2013,13.2305,13.1586,12.9576,,11.5556,,,,
02/08/2013,13.2626,13.1809,12.9654,,11.5624,,,,
02/09/2013,13.2655,13.1818,,,11.5647,,,,
02/10/2013,13.2683,,,,11.567,,,,
02/11/2013,13.2683,13.1703,12.9673,,11.5564,,,,
02/12/2013,13.2653,13.1685,12.9728,,11.5434,,,,
02/13/2013,13.277,13.1978,12.9793,,11.5606,,,,
02/14/2013,13.2837,13.2013,12.9809,,11.5706,,,,
02/15/2013,13.2824,13.195,12.9846,,11.5687,,,,
02/16/2013,13.2911,13.1971,,,11.571,,,,
02/17/2013,13.294,,,,11.5734,,,,
02/18/2013,13.2874,13.2011,12.9911,,11.5575,,,,
02/19/2013,13.2968,,,,11.5598,,,,
02/20/2013,13.3095,,13.0149,,11.5958,,,,
02/21/2013,13.2906,,12.9918,,11.5929,,,,
02/22/2013,13.3002,13.2038,12.9991,,11.5638,,,,
02/23/2013,13.3093,13.2068,,,11.5662,,,,
02/24/2013,13.3122,,,,11.5685,,,,
02/25/2013,13.3074,13.1916,13.0011,,11.5679,,,,
02/26/2013,13.2842,13.1813,12.9712,,11.5686,,,,
02/27/2013,13.2926,13.1875,12.9801,,11.5442,,,,
02/28/2013,13.2487,13.1295,12.933,,11.5355,,,,
03/01/2013,13.2281,13.1107,12.9274,,11.4958,,,,
03/02/2013,13.231,13.1144,,,11.4981,,,,
03/03/2013,13.2338,,,,11.5004,,,,
03/04/2013,13.2463,13.121,12.9365,,11.514,,,,
03/05/2013,13.2664,13.1513,12.9608,,11.5099,,,,
03/06/2013,13.2778,13.1788,12.9816,,11.5345,,,,
03/07/2013,13.3097,13.1949,12.9914,,11.5676,,,,
03/08/2013,13.3316,13.2054,13.0184,,11.5913,,,,
03/09/2013,13.3344,13.2125,,,11.5936,,,,
03/10/2013,13.3372,,,,11.5959,,,,
03/11/2013,13.3394,13.2287,13.0189,,11.6155,,,,
03/12/2013,13.3218,13.2089,13.0035,,11.6018,,,,
03/13/2013,13.3082,13.1914,12.9909,,11.5923,,,,
03/14/2013,13.3553,13.2269,13.0243,,11.6032,,,,
03/15/2013,13.3582,13.2299,13.0273,,11.6141,,,,
03/16/2013,13.361,13.2304,,,11.6164,,,,
03/17/2013,13.3639,,,,11.6187,,,,
03/18/2013,13.3416,13.1994,13.0128,,11.6102,,,,
03/19/2013,13.311,13.1758,12.9782,,11.5821,,,,
03/20/2013,13.2859,13.1378,12.9536,,11.5498,,,,
03/21/2013,13.2798,13.1413,12.9432,,11.5377,,,,
03/22/2013,13.2617,13.1251,12.9355,,11.5133,,,,
03/23/2013,13.2645,13.1271,,,11.5156,,,,
03/24/2013,13.2673,,,,11.5178,,,,
03/25/2013,13.2701,13.1117,12.9284,,11.5218,,,,
03/26/2013,13.2677,13.1207,12.9228,,11.509,,,,
03/27/2013,13.2705,,,,11.5113,,,,
03/28/2013,13.2979,13.1479,12.9759,,11.5307,,,,
03/29/2013,13.3007,,,,11.533,,,,
03/30/2013,13.3021,13.1542,,,11.5342,,,,
03/31/2013,13.3049,,,,11.5365,,,,
04/01/2013,13.3077,,,,11.5388,,,,
04/02/2013,13.3126,13.1755,12.9955,,11.5536,,,,
04/03/2013,13.3193,13.1732,12.9889,,11.5777,,,,
04/04/2013,13.3198,13.1639,12.974,,11.5696,,,,
04/05/2013,13.3385,13.1619,12.9903,,11.5566,,,,
04/06/2013,13.3413,13.1639,,,11.5587,,,,
04/07/2013,13.3442,,,,11.5609,,,,
04/08/2013,13.3624,13.1921,13.0317,,11.5771,,,,
04/09/2013,13.3821,13.1991,13.0337,,11.5869,,,,
04/10/2013,13.3913,13.2125,13.0475,,11.5821,,,,
04/11/2013,13.3942,,,,11.5844,,,,
04/12/2013,13.4185,13.2365,13.0872,,11.6242,,,,
04/13/2013,13.4213,13.2357,,,11.6266,,,,
04/14/2013,13.424,,,,11.6289,,,,
04/15/2013,13.4642,13.2493,13.1205,,11.6446,,,,
04/16/2013,13.5038,13.3125,13.1656,,11.6734,,,,
04/17/2013,13.5368,13.3485,13.1989,,11.7203,,,,
04/18/2013,13.5873,13.3897,13.2525,,11.7503,,,,
04/19/2013,13.5901,,,,11.7526,,,,
04/20/2013,13.593,13.3996,,,11.755,,,,
04/21/2013,13.5958,,,,11.7573,,,,
04/22/2013,13.6317,13.4276,13.2869,,11.7861,,,,
04/23/2013,13.6562,13.466,13.3026,,11.8097,,,,
04/24/2013,13.6587,,,,11.8116,,,,
04/25/2013,13.6604,13.4426,13.3215,,11.8121,,,,
04/26/2013,13.6825,13.4794,13.3222,,11.838,,,,
04/27/2013,13.6854,13.4805,,,11.8401,,,,
04/28/2013,13.6883,,,,11.8422,,,,
