Date,SM001012,SM002012,SM003012,SM005008,SM006008,SM007008,SM008008,SM010004,SM011004,SM012004,SM013004,SM014004
11/11/2019,12.7714,12.2933,12.6446,12.6618,,12.7091,12.8923,11.8447,,,,
11/12/2019,,12.2951,,12.6641,,,,,,,,
11/13/2019,12.7485,12.2968,12.7693,12.6916,,12.7981,12.9412,11.8482,,,,
11/14/2019,12.7793,12.2987,12.6319,12.6235,,12.6597,12.8795,11.8502,,,,
11/15/2019,12.8171,12.3007,12.6822,12.7174,,12.7521,12.9241,11.852,,,,
11/16/2019,,12.3024,,12.7196,,,,,,,,
11/17/2019,,12.3042,,12.7219,,,,,,,,
11/18/2019,12.7946,12.3059,12.7582,12.6957,,12.7698,13.0926,11.857,,,,
11/19/2019,12.7838,12.3076,12.7784,12.6849,,12.6884,13.0848,11.8586,,,,
11/20/2019,12.7983,12.3095,12.705,12.7006,,12.739,13.0914,11.8604,,,,
11/21/2019,12.8345,12.3117,12.8078,12.7381,,12.8513,13.099,11.8624,,,,
11/22/2019,12.8364,12.3134,12.8099,12.6996,,12.8931,13.082,11.864,,,,
11/23/2019,,12.3152,,12.7018,,,,,,,,
11/24/2019,,12.3169,,12.7041,,,,,,,,
11/25/2019,12.8065,12.3186,12.773,12.6773,,12.7306,13.1015,11.8691,,,,
11/26/2019,12.7684,12.3204,12.7827,12.6996,,12.711,13.0589,11.8709,,,,
11/27/2019,12.7884,12.3222,12.8023,12.7017,,12.8695,13.0363,11.8726,,,,
11/28/2019,12.8323,12.3242,12.8332,12.7375,,12.8453,13.1332,11.8746,,,,
11/29/2019,12.83,12.3262,12.7965,12.7367,,12.7586,13.1493,11.8766,,,,
11/30/2019,12.8313,12.3284,,12.739,,,,,,,,
12/01/2019,,12.3301,,12.7412,,,,,,,,
12/02/2019,12.8378,12.3317,12.8122,12.7448,,12.7559,13.1676,11.8821,,,,
12/03/2019,12.8428,12.3335,12.8205,12.7027,,12.7477,13.1847,11.8837,,,,
12/04/2019,12.8725,12.3352,12.7758,12.7825,,12.8133,13.0859,11.8853,,,,
12/05/2019,12.8344,12.3369,12.8266,12.7312,,12.9084,13.1902,11.8872,,,,
12/06/2019,12.8466,12.3373,12.8553,12.7427,,12.8995,13.1418,11.8874,,,,
12/07/2019,,12.3392,,12.7449,,,,,,,,
12/08/2019,,12.3409,,12.7471,,,,,,,,
12/09/2019,12.8528,12.3427,12.8668,12.7426,,12.8467,13.1685,11.8926,,,,
12/10/2019,12.8378,12.3445,12.8364,12.7266,,12.6963,13.1478,11.8946,,,,
12/11/2019,12.806,12.3466,12.827,12.6902,,12.6457,13.1166,11.8964,,,,
12/12/2019,12.8545,12.3484,12.8511,12.7409,,12.8865,13.1235,11.8982,,,,
12/13/2019,12.8326,12.3501,12.8295,12.6859,,12.8654,13.1304,11.8999,,,,
12/14/2019,,12.3517,,12.6881,,,,,,,,
12/15/2019,,12.3534,,12.6903,,,,,,,,
12/16/2019,12.8326,12.3551,12.8349,12.7158,,12.8492,13.1339,11.9048,,,,
12/17/2019,12.8359,12.3567,12.7851,12.6569,,12.7863,13.1379,11.9064,,,,
12/18/2019,12.8734,12.3585,12.8847,12.7625,,12.9074,13.166,11.9082,,,,
12/19/2019,12.86,12.3602,12.8928,12.748,,12.8772,13.167,11.9099,,,,
12/20/2019,12.8676,12.3622,12.899,12.7641,,12.8969,13.1602,11.9117,,,,
12/21/2019,,12.3637,,12.7665,,,,,,,,
12/22/2019,,12.3654,,12.7689,,,,,,,,
12/23/2019,12.8732,12.3671,12.9141,12.7702,,12.901,13.2693,11.9165,,,,
12/24/2019,12.8829,12.3688,12.9276,12.7949,,12.8826,13.2164,11.9182,,,,
12/25/2019,,12.3705,,12.7973,,,,,,,,
12/26/2019,12.8786,12.3722,12.945,12.7761,,12.8042,13.2547,11.9215,,,,
12/27/2019,12.8583,12.374,12.8953,12.7699,,12.7517,13.2325,11.9232,,,,
12/28/2019,,12.376,,12.7722,,,,,,,,
12/29/2019,,12.3777,,12.7746,,,,,,,,
12/30/2019,12.8909,12.3794,12.9423,12.8052,,12.896,13.2338,11.9284,,,,
12/31/2019,12.8731,12.3811,12.8582,12.7779,,12.8546,13.24,11.93,,,,
01/01/2020,12.8292,12.3828,12.7462,12.6848,,12.6142,13.0484,11.9316,,,,
01/02/2020,12.8322,12.3847,12.7506,12.6892,,12.6185,13.0515,11.9336,,,,
01/03/2020,12.8382,12.3874,12.758,12.6986,,12.6321,13.0649,11.9362,,,,
01/04/2020,,12.3889,,12.7009,,,,,,,,
01/05/2020,,12.3905,,12.7032,,,,,,,,
01/06/2020,12.8428,12.3922,12.7613,12.7028,,12.6347,13.066,11.941,,,,
01/07/2020,12.8483,12.3938,12.7781,12.7078,,12.6232,13.0668,11.9423,,,,
01/08/2020,12.8524,12.3956,12.7732,12.7174,,12.6302,13.0745,11.944,,,,
01/09/2020,12.8545,12.3972,12.7752,12.7169,,12.6322,13.0797,11.9455,,,,
01/10/2020,12.8546,12.3989,12.7817,12.7132,,12.6279,13.0771,11.9472,,,,
01/11/2020,,12.4002,,12.7155,,,,,,,,
01/12/2020,,12.4019,,12.7177,,,,,,,,
01/13/2020,12.8609,12.4036,12.783,12.7207,,12.6379,13.0872,11.9517,,,,
01/14/2020,12.8637,12.4049,12.7776,12.7301,,12.6425,13.0872,11.9527,,,,
01/15/2020,12.8669,12.4063,12.7887,12.7354,,12.6441,13.0909,11.9541,,,,
01/16/2020,12.8691,12.4079,12.7916,12.7393,,12.6489,13.0969,11.9558,,,,
01/17/2020,12.8718,12.4097,12.8054,12.7422,,12.6536,13.1022,11.9575,,,,
01/18/2020,,12.4114,,12.7444,,,,,,,,
01/19/2020,,12.4131,,,,,,,,,,
01/20/2020,12.8808,12.4149,12.8116,12.7527,,12.6661,13.1161,11.9625,,,,
01/21/2020,12.8876,12.4167,12.8214,12.7606,,12.6778,13.1223,11.9642,,,,
01/22/2020,12.8977,12.4184,12.8539,12.7708,,12.6945,13.1548,11.9659,,,,
01/23/2020,12.9017,12.4202,12.8686,12.7836,,12.7056,13.1568,11.9675,,,,
01/24/2020,12.9011,12.4219,12.8832,12.7915,,12.7194,13.1743,11.9691,,,,
01/25/2020,,12.4237,,12.7936,,,,,,,,
01/26/2020,,12.4254,,12.7958,,,,,,,,
01/27/2020,12.9076,12.4271,12.902,12.7998,,12.7323,13.1869,11.9742,,,,
01/28/2020,12.9097,12.4289,12.9015,12.803,,12.7387,13.1941,11.9758,,,,
01/29/2020,12.9086,12.4306,12.8976,12.8031,,12.7361,13.1891,11.9775,,,,
01/30/2020,12.9151,12.4324,12.9094,12.8076,,12.749,13.2009,11.9792,,,,
01/31/2020,12.9144,12.4342,12.905,12.8068,,12.7506,13.2076,11.981,,,,
02/01/2020,,12.436,,12.8089,,,,,,,,
02/02/2020,,12.4377,,12.8111,,,,,,,,
02/03/2020,12.9241,12.4395,12.9314,12.8237,,12.7707,13.2255,11.9859,,,,
02/04/2020,12.9274,12.4412,12.9384,12.8277,,12.7771,13.2328,11.9876,,,,
02/05/2020,12.934,12.4429,12.9482,12.8412,,12.7877,13.2407,11.9893,,,,
02/06/2020,12.9521,12.4447,12.9902,12.8731,,12.8305,13.2861,11.991,,,,
02/07/2020,12.9624,12.4465,13.0491,12.8959,,12.862,13.3327,11.9928,,,,
02/08/2020,,12.4483,,12.8979,,,,,,,,
02/09/2020,,12.4501,,12.9,,,,,,,,
02/10/2020,12.9801,12.4518,13.0648,12.9226,,12.8859,13.3572,11.9979,,,,
02/11/2020,12.9809,12.4536,13.0714,12.9262,,12.8906,13.365,11.9996,,,,
02/12/2020,12.9763,12.4557,13.0726,12.923,,12.8893,13.3469,12.0015,,,,
02/13/2020,12.9761,12.4576,13.0736,12.9283,,12.8986,13.3563,12.0034,,,,
02/14/2020,12.9781,12.4595,13.0779,12.9316,,12.903,13.3579,12.0052,,,,
02/15/2020,,12.4612,,12.9337,,,,,,,,
02/16/2020,,12.4629,,12.9357,,,,,,,,
02/17/2020,12.9857,12.4647,13.099,12.9349,,12.9112,13.3709,12.0102,,,,
02/18/2020,12.9859,12.4664,13.0989,12.9341,,12.9067,13.369,12.0119,,,,
02/19/2020,,12.4683,,12.9362,,,,,,,,
02/20/2020,12.9868,12.4701,13.0903,12.9333,,12.9067,13.3698,12.0153,,,,
02/21/2020,,12.4716,,12.9353,,,,,,,,
02/22/2020,,12.4734,,12.9374,,,,,,,,
02/23/2020,,12.4751,,12.9394,,,,,,,,
02/24/2020,12.997,12.4769,13.1083,12.9465,,12.9245,13.3904,12.0218,,,,
02/25/2020,13.0009,12.4786,13.1134,12.9496,,12.9255,13.3918,12.0235,,,,
02/26/2020,13.0058,12.4803,13.1243,12.9569,,12.936,13.4025,12.0252,,,,
02/27/2020,13.0074,12.4821,13.1226,12.9557,,12.9324,13.4042,12.0267,,,,
02/28/2020,13.0074,12.483,13.1145,12.956,,12.9322,13.3973,12.0277,,,,
02/29/2020,,12.4845,,12.958,,,,,,,,
03/01/2020,,12.4864,,12.96,,,,,,,,
03/02/2020,13.0124,12.4882,13.1173,12.9661,,12.9359,13.4007,12.0329,,,,
03/03/2020,13.0177,12.49,13.123,12.9718,,12.9439,13.4036,12.0345,,,,
03/04/2020,13.0221,12.4922,13.1314,12.975,,12.95,13.4058,12.0364,,,,
03/05/2020,13.0171,12.4959,13.1324,12.9748,,12.7257,13.4048,12.0396,,,,
03/06/2020,13.0208,12.4979,13.1425,12.9796,,12.3934,13.41,12.0421,,,,
03/07/2020,,12.5,,12.9815,,,,,,,,
03/08/2020,,12.502,,12.9835,,,,,,,,
03/09/2020,12.9173,12.504,12.8106,12.7762,,12.0507,13.0292,12.0484,,,,
03/10/2020,,12.5069,,12.7782,,,,,,,,
03/11/2020,12.9335,12.5089,12.8721,12.8123,,12.108,13.085,12.0529,,,,
03/12/2020,12.9145,12.5108,12.8153,12.7786,,12.052,13.0071,12.0551,,,,
03/13/2020,12.8945,12.5113,12.7623,12.734,,11.9614,12.95,12.0554,,,,
03/14/2020,,12.5118,,12.736,,,,,,,,
03/15/2020,,12.5136,,12.7379,,,,,,,,
03/16/2020,12.8937,12.5154,12.7907,12.757,,11.992,12.9677,12.0593,,,,
03/17/2020,12.8843,12.5167,12.7489,12.7296,,11.9562,12.9299,12.061,,,,
03/18/2020,12.8561,12.5177,12.6775,12.691,,11.915,12.8026,12.062,,,,
03/19/2020,12.8285,12.5157,12.6212,12.6483,,11.8405,12.7102,12.0609,,,,
03/20/2020,12.8398,12.5052,12.6502,12.681,,11.8837,12.7373,12.053,,,,
03/21/2020,,12.5058,,,,,,,,,,
03/22/2020,,12.5079,,,,,,,,,,
03/23/2020,12.8269,12.5101,12.6104,12.6532,,11.8517,12.6891,12.0573,,,,
03/24/2020,12.8175,12.4958,12.5503,12.6076,,11.7976,12.6484,12.0484,,,,
03/25/2020,,12.4868,,,,,,,,,,
03/26/2020,12.8064,12.4894,12.5078,12.5806,,11.7503,12.6002,12.0495,,,,
03/27/2020,12.9094,12.4965,12.7506,12.7293,,11.9795,12.9528,12.0499,,,,
03/28/2020,,12.5424,,,,,,,,,,
03/29/2020,,12.5442,,,,,,,,,,
03/30/2020,12.9048,12.546,12.8267,12.7778,,12.0404,13.0131,12.051,,,,
03/31/2020,12.9144,12.55,12.8312,12.7843,,12.0108,13.0252,12.0513,,,,
04/01/2020,,12.5555,,,,,,,,,,
04/02/2020,,12.5572,,,,,,,,,,
04/03/2020,12.9312,12.5588,12.8149,12.7888,,11.9677,12.9832,12.0521,,,,
04/04/2020,,12.5632,,,,,,,,,,
04/05/2020,,12.5649,,,,,,,,,,
04/06/2020,,12.5665,,,,,,,,,,
04/07/2020,12.9264,12.5682,12.8068,12.7853,,11.9515,12.9646,12.0552,,,,
04/08/2020,12.8821,12.568,12.7685,12.726,,11.844,12.8514,12.0562,,,,
04/09/2020,12.8842,12.5693,12.7803,12.731,,11.8532,12.8641,12.0568,,,,
04/10/2020,,12.571,,,,,,,,,,
04/11/2020,,12.5727,,,,,,,,,,
04/12/2020,,12.5743,,,,,,,,,,
04/13/2020,12.8937,12.576,12.8022,12.747,,11.8761,12.8854,12.0611,,,,
04/14/2020,,12.5805,,,,,,,,,,
04/15/2020,12.8952,12.5805,12.8042,12.7457,,11.8822,12.8952,12.0634,,,,
04/16/2020,12.9104,12.5818,12.8152,12.7713,,11.9521,12.9107,12.0647,,,,
04/17/2020,12.9299,12.5832,12.8723,12.8003,,11.9707,12.9811,12.0659,,,,
04/18/2020,,12.5888,,12.8021,,,,,,,,
04/19/2020,,12.5903,,12.8039,,,,,,,,
04/20/2020,12.9258,12.5918,12.8759,12.782,,11.9658,12.9763,12.0689,,,,
04/21/2020,12.9408,12.5948,12.8535,12.7921,,11.9868,12.9582,12.0699,,,,
04/22/2020,12.9526,12.5982,12.9485,12.8375,,12.0677,13.0672,12.0711,,,,
04/23/2020,12.9695,12.6014,12.9252,12.8393,,12.075,13.0385,12.0721,,,,
04/24/2020,12.9628,12.6038,12.9723,12.8649,,12.1047,13.0735,12.0732,,,,
04/25/2020,,12.6047,,12.8667,,,,,,,,
04/26/2020,,12.6061,,12.8685,,,,,,,,
04/27/2020,12.9546,12.6076,12.7338,12.8019,,11.8482,12.8781,12.0763,,,,
04/28/2020,12.9384,12.6085,12.6882,12.7477,,11.7948,12.6975,12.077,,,,
04/29/2020,12.9432,12.6083,12.584,12.7511,,11.7566,12.6069,12.078,,,,
04/30/2020,13.1188,12.6086,12.5903,12.7868,,11.8109,12.6945,12.0791,,,,
05/01/2020,,12.6097,,12.7886,,,,,,,,
05/02/2020,,12.6112,,12.7904,,,,,,,,
05/03/2020,,12.6127,,12.7922,,,,,,,,
05/04/2020,13.1974,12.6143,12.6137,12.8074,,11.857,12.7273,12.0838,,,,
05/05/2020,13.2428,12.6159,12.6378,12.822,,11.8817,12.7575,12.0849,,,,
05/06/2020,13.3493,12.6184,12.657,12.8431,,11.9272,12.7841,12.086,,,,
05/07/2020,,12.6209,,12.8449,,,,,,,,
05/08/2020,13.4028,12.6224,12.6819,12.8576,,11.9567,12.8146,12.0882,,,,
05/09/2020,,12.6245,,12.8593,,,,,,,,
05/10/2020,,12.626,,12.8611,,,,,,,,
05/11/2020,13.3665,12.6275,12.6816,12.8604,,11.9559,12.8154,12.0915,,,,
05/12/2020,13.3924,12.6298,12.6916,12.8756,,12.0061,12.8467,12.0926,,,,
05/13/2020,13.4312,12.633,12.7401,12.8933,,12.0402,12.8912,12.0935,,,,
05/14/2020,13.5122,12.6358,12.7501,12.9121,,12.0755,12.9143,12.0942,,,,
05/15/2020,13.5051,12.6383,12.6268,12.9244,,12.0564,12.832,12.095,,,,
05/16/2020,,12.6407,13.1058,12.9262,,,,,,,,
05/17/2020,,12.642,,12.9279,,,,,,,,
05/18/2020,13.516,12.6434,12.654,12.935,,12.0733,12.8535,12.098,,,,
05/19/2020,13.5605,12.6455,12.6752,12.9617,,12.1107,12.8769,12.0991,,,,
05/20/2020,13.601,12.6471,12.6818,12.9772,,12.1283,12.8932,12.1001,,,,
05/21/2020,13.6539,12.6493,12.7219,13.0038,,12.17,12.9672,12.1012,,,,
05/22/2020,13.7092,12.6511,12.7493,13.0161,,12.1974,13.0279,12.1021,,,,
05/23/2020,,12.6539,,13.0179,,,,,,,,
05/24/2020,,12.6551,,13.0196,,,,,,,,
05/25/2020,,12.6563,,13.0214,,,,,,,,
05/26/2020,13.9334,12.6575,12.7727,13.0471,,12.263,13.0418,12.1054,,,,
05/27/2020,13.9339,12.659,12.778,13.0444,,12.2722,13.0437,12.1063,,,,
05/28/2020,13.935,12.6598,12.7667,13.0427,,12.2657,13.0431,12.1073,,,,
05/29/2020,13.9329,12.6605,12.7643,13.041,,12.2657,13.0451,12.1083,,,,
05/30/2020,,12.6611,,13.0428,,,,,,,,
05/31/2020,,12.6623,,13.0446,,,,,,,,
06/01/2020,13.9272,12.6635,12.7594,13.0447,,12.2637,13.031,12.1114,,,,
06/02/2020,13.9213,12.6647,12.7526,13.0486,,12.2641,13.0158,12.1124,,,,
06/03/2020,13.9237,12.6655,12.7591,13.0492,,12.2803,13.0239,12.1135,,,,
06/04/2020,13.9296,12.6665,12.7445,13.0432,,12.2602,13.0072,12.1145,,,,
06/05/2020,13.934,12.6674,12.75,13.0422,,12.2637,13.011,12.1155,,,,
06/06/2020,,12.6679,,13.044,,,,,,,,
06/07/2020,,12.6692,,13.0457,,,,12.1465,,,,
06/08/2020,13.9492,12.6704,12.8234,13.0589,,12.3137,13.0695,12.1186,,,,
06/09/2020,13.9466,12.6718,12.8059,13.0636,,12.3052,13.0722,12.1196,,,,
06/10/2020,13.9681,12.673,12.8199,13.0654,,12.3188,13.0809,12.1206,,,,
06/11/2020,13.9768,12.6745,12.8277,13.0754,,12.3292,13.0934,12.1216,,,,
06/12/2020,13.9784,12.6764,12.8285,13.073,,12.325,13.0971,12.1226,,,,
06/13/2020,,12.6786,,13.0747,,,,,,,,
06/14/2020,,12.6798,,13.0764,,,,,,,,
06/15/2020,14.0214,12.681,12.8443,13.0864,,12.3508,13.1205,12.1255,,,,
06/16/2020,14.0329,12.6831,12.8498,13.0933,,12.3584,13.1317,12.1265,,,,
06/17/2020,14.0534,12.6844,12.8718,13.1099,,12.3788,13.1555,12.1274,,,,
06/18/2020,14.1152,12.686,12.8929,13.1264,,12.4106,13.1738,12.1284,,,,
06/19/2020,14.1242,12.6877,12.8988,13.132,,12.4295,13.186,12.1293,,,,
06/20/2020,,12.6895,,13.1337,,,,,,,,
06/21/2020,,12.6907,,13.1355,,,,,,,,
06/22/2020,14.1355,12.6918,12.9077,13.1399,,12.4403,13.1986,12.1323,,,,
06/23/2020,14.189,12.6931,12.9108,13.1438,,12.4521,13.1999,12.1333,,,,
06/24/2020,14.2086,12.6946,12.8755,13.1618,,12.4646,13.1731,12.1342,,,,
06/25/2020,14.2143,12.6963,12.8861,13.1671,,12.4726,13.1896,12.135,,,,
06/26/2020,14.2006,12.6981,12.8993,13.1738,,12.482,13.2055,12.1357,,,,
06/27/2020,,12.6991,,13.1755,,,,,,,,
06/28/2020,,12.7003,,13.1773,,,,,,,,
06/29/2020,14.2088,12.7014,12.9015,13.1749,,12.4839,13.2101,12.1386,,,,
06/30/2020,14.2198,12.7028,12.9077,13.1791,,12.4909,13.2142,12.1395,,,,
07/01/2020,14.2145,12.7045,12.918,13.1924,,12.5022,13.2458,12.1405,,,,
07/02/2020,14.2357,12.7065,12.9209,13.193,,12.5085,13.2455,12.1414,,,,
07/03/2020,14.2644,12.7075,12.9342,13.2054,,12.5238,13.2807,12.1424,,,,
07/04/2020,,12.7083,,13.2071,,,,,,,,
07/05/2020,,12.7094,,13.2089,,,,,,,,
07/06/2020,14.3219,12.7105,12.96,13.2229,,12.5661,13.3172,12.1455,,,,
07/07/2020,14.3625,12.7115,12.9922,13.2392,,12.6042,13.3425,12.1465,,,,
07/08/2020,14.3819,12.7125,12.9802,13.2415,,12.5971,13.3505,12.1469,,,,
07/09/2020,14.397,12.7137,13.0037,13.2572,,12.6351,13.3707,12.1481,,,,
07/10/2020,14.4146,12.7153,13.0166,13.2645,,12.6486,13.3856,12.1495,,,,
07/11/2020,,12.7162,,13.2664,,,,,,,,
07/12/2020,,12.7173,,13.2683,,,,,,,,
07/13/2020,14.3654,12.7185,12.9968,13.2582,,12.6264,13.3819,12.1527,,,,
07/14/2020,14.3812,12.7196,13.0729,13.2692,,12.6647,13.4286,12.1537,,,,
07/15/2020,14.4126,12.7207,13.1002,13.2817,,12.695,13.458,12.1548,,,,
07/16/2020,14.3735,12.7222,13.1058,13.2828,,12.6929,13.4688,12.1562,,,,
07/17/2020,14.3237,12.7228,13.1083,13.2789,,12.6852,13.4798,12.1569,,,,
07/18/2020,,12.724,,13.2807,,,,,,,,
07/19/2020,,12.7252,,13.2826,,,,,,,,
07/20/2020,14.3279,12.7263,13.1162,13.2896,,12.6905,13.469,12.1602,,,,
07/21/2020,14.3625,12.727,13.1309,13.3013,,12.7082,13.4976,12.161,,,,
07/22/2020,14.3615,12.7281,13.1213,13.2944,,12.6979,13.4757,12.162,,,,
07/23/2020,14.3662,12.7295,13.1307,13.3014,,12.7091,13.4867,12.1634,,,,
07/24/2020,14.317,12.7306,13.1175,13.3012,,12.698,13.493,12.1644,,,,
07/25/2020,,12.7316,,13.303,,,,,,,,
07/26/2020,,12.7327,,13.3048,,,,,,,,
07/27/2020,14.3087,12.7339,13.1103,13.2985,,12.6872,13.4819,12.1677,,,,
07/28/2020,14.3094,12.7347,13.1341,13.2996,,12.6923,13.5005,12.1686,,,,
07/29/2020,14.3135,12.7354,13.1539,13.3016,,12.7119,13.5188,12.1693,,,,
07/30/2020,14.3173,12.7364,13.1574,13.3052,,12.7162,13.5234,12.1702,,,,
07/31/2020,14.3379,12.7376,13.2233,13.3349,,12.7779,13.5881,12.1714,,,,
08/01/2020,,12.7388,,13.3367,,,,,,,,
08/02/2020,,12.7399,,13.3385,,,,,,,,
08/03/2020,14.3289,12.7411,13.2344,13.3388,,12.7819,13.5936,12.1747,,,,
08/04/2020,14.352,12.7422,13.2385,13.3447,,12.7887,13.6248,12.1759,,,,
08/05/2020,14.3436,12.7435,13.2403,13.3425,,12.7892,13.6089,12.1771,,,,
08/06/2020,14.3266,12.7449,13.2323,13.3367,,12.7774,13.5992,12.1784,,,,
08/07/2020,14.3339,12.746,13.2529,13.35,,12.7968,13.6346,12.1796,,,,
08/08/2020,,12.747,,13.3519,,,,,,,,
08/09/2020,,12.7481,,13.3537,,,,,,,,
08/10/2020,14.3428,12.7492,13.2588,13.3547,,12.8044,13.6341,12.1825,,,,
08/11/2020,14.3493,12.7504,13.2612,13.3571,,12.8087,13.6368,12.1836,,,,
08/12/2020,14.3463,12.7517,13.2478,13.358,,12.7971,13.6364,12.1849,,,,
08/13/2020,14.3469,12.753,13.2636,13.3681,,12.8152,13.6332,12.1861,,,,
08/14/2020,14.3579,12.7544,13.28,13.3698,,12.8259,13.6409,12.1874,,,,
08/15/2020,,12.7557,,13.3716,,,,,,,,
08/16/2020,,12.7568,,13.3734,,,,,,,,
08/17/2020,14.3326,12.7579,13.2906,13.3777,,12.8385,13.6582,12.1909,,,,
08/18/2020,14.3634,12.7594,13.2935,13.3834,,12.8472,13.6612,12.1923,,,,
08/19/2020,14.3649,12.7606,13.2834,13.3883,,12.843,13.6537,12.1935,,,,
08/20/2020,14.3903,12.7622,13.2907,13.3818,,12.8524,13.658,12.195,,,,
08/21/2020,14.3535,12.7637,13.268,13.3709,,12.824,13.6409,12.1965,,,,
08/22/2020,,12.7645,,13.3727,,,,,,,,
08/23/2020,,12.7657,,13.3745,,,,,,,,
08/24/2020,14.4197,12.7668,13.2594,13.3788,,12.8261,13.6292,12.1995,,,,
08/25/2020,14.4501,12.7676,13.2727,13.3877,,12.8397,13.6561,12.2002,,,,
08/26/2020,14.365,12.7682,13.2701,13.3792,,12.8232,13.652,12.2006,,,,
08/27/2020,14.3396,12.7695,13.2577,13.3744,,12.8091,13.6375,12.2019,,,,
08/28/2020,14.3668,12.7706,13.2455,13.3739,,12.8044,13.6253,12.203,,,,
08/29/2020,,12.7716,,13.3757,,,,,,,,
08/30/2020,,12.7727,,13.3775,,,,,,,,
08/31/2020,14.4314,12.7738,13.2808,13.3981,,12.8498,13.6666,12.206,,,,
09/01/2020,14.4488,12.775,13.3154,13.4133,,12.8851,13.7106,12.2072,,,,
09/02/2020,14.4551,12.7764,13.3193,13.416,,12.8901,13.7162,12.2085,,,,
09/03/2020,14.4528,12.7776,13.3123,13.4113,,12.8884,13.7188,12.2096,,,,
09/04/2020,14.4579,12.7788,13.3757,13.398,,12.8697,13.7684,12.2106,,,,
09/05/2020,,12.78,,13.3997,,,,,,,,
09/06/2020,,12.7811,,13.4015,,,,,,,,
09/07/2020,14.4448,12.7821,13.3841,13.3986,,12.8704,13.7601,12.2137,,,,
09/08/2020,14.4391,12.783,13.3709,13.3933,,12.8521,13.7392,12.2147,,,,
09/09/2020,14.4414,12.7838,13.3781,13.3944,,12.8553,13.7431,12.2153,,,,
09/10/2020,14.4408,12.7844,13.3852,13.3933,,12.8556,13.7476,12.216,,,,
09/11/2020,14.4528,12.7855,13.3785,13.3934,,12.8536,13.7423,12.2171,,,,
09/12/2020,,12.7861,,13.3951,,,,,,,,
09/13/2020,,12.7873,,13.3969,,,,,,,,
09/14/2020,14.4582,12.7885,13.3842,13.4003,,12.8633,13.75,12.2197,,,,
09/15/2020,14.4391,12.7896,13.3564,13.398,,12.8501,13.7248,12.2209,,,,
09/16/2020,14.4571,12.7908,13.3706,13.4035,,12.8614,13.7358,12.2218,,,,
09/17/2020,14.4737,12.792,13.3738,13.4076,,12.8669,13.7448,12.223,,,,
09/18/2020,14.47,12.7932,13.3779,13.411,,12.8719,13.748,12.2242,,,,
09/19/2020,,12.7942,,13.4127,,,,,,,,
09/20/2020,,12.7954,,13.4145,,,,,,,,
09/21/2020,14.4813,12.7965,13.3846,13.4175,,12.8798,13.7543,12.226,,,,
09/22/2020,14.4908,12.7975,13.3849,13.4211,,12.8884,13.7603,12.228,,,,
09/23/2020,14.4926,12.7985,13.3581,13.4185,,12.8758,13.7225,12.2201,,,,
09/24/2020,14.5019,12.7997,13.3907,13.4206,,12.8858,13.7419,12.2213,,,,
09/25/2020,14.491,12.8009,13.3906,13.4191,,12.8823,13.7422,12.2229,,,,
09/26/2020,,12.802,,13.4209,,,,,,,,
09/27/2020,,12.8032,,13.4226,,,,,,,,
09/28/2020,14.4895,12.8044,13.3957,13.4224,,12.8846,13.7452,12.2262,,,,
09/29/2020,14.5076,12.8057,13.4055,13.4275,,12.8939,13.7302,12.2252,,,,
09/30/2020,14.5079,12.8071,13.4177,13.4317,,12.906,13.7419,12.2299,,,,
10/01/2020,14.5234,12.8096,13.4258,13.4374,,12.9186,13.7552,12.2355,,,,
10/02/2020,,12.8108,,13.4391,,,,,,,,
10/03/2020,,12.812,,13.4408,,,,,,,,
10/04/2020,,12.8131,,13.4425,,,,,,,,
10/05/2020,14.5397,12.8142,13.4357,13.4508,,12.9302,13.7653,12.2411,,,,
10/06/2020,14.5426,12.8153,13.4451,13.4581,,12.9411,13.7693,12.2425,,,,
10/07/2020,14.5509,12.8166,13.4898,13.4625,,12.9585,13.8077,12.2464,,,,
10/08/2020,14.5548,12.8179,13.4934,13.4649,,12.9593,13.8109,12.2483,,,,
10/09/2020,14.6156,12.8191,13.5229,13.4841,,13.0,13.8485,12.2608,,,,
10/10/2020,,12.8226,,13.4858,,,,,,,,
10/11/2020,,12.8215,,13.4875,,,,,,,,
10/12/2020,14.6049,12.8225,13.5373,13.4875,,13.0048,13.8559,12.2649,,,,
10/13/2020,14.609,12.8237,13.5261,13.4847,,12.9934,13.8505,12.2632,,,,
10/14/2020,14.6086,12.825,13.5443,13.4879,,13.0044,13.8641,12.2686,,,,
10/15/2020,14.5292,12.8264,13.5512,13.4809,,12.9939,13.8679,12.2701,,,,
10/16/2020,14.5572,12.8278,13.5505,13.4838,,12.998,13.8694,12.2716,,,,
10/17/2020,,12.8291,,13.4854,,,,,,,,
10/18/2020,,12.8301,,13.4871,,,,,,,,
10/19/2020,14.5705,12.8312,13.5574,13.4933,,13.0075,13.8867,12.279,,,,
10/20/2020,14.5754,12.8325,13.5356,13.4927,,12.9945,13.8618,12.2708,,,,
10/21/2020,14.5944,12.8339,13.5575,13.495,,13.0021,13.8733,12.2741,,,,
10/22/2020,14.599,12.8352,13.5268,13.4967,,12.997,13.8684,12.2728,,,,
10/23/2020,14.6197,12.8363,13.5418,13.5037,,13.0083,13.8711,12.2742,,,,
10/24/2020,,12.8373,,13.5053,,,,,,,,
10/25/2020,,12.8384,,13.507,,,,,,,,
